Date,rolling_vol,rolling_sharpe,rolling_var95,rolling_cvar95,rolling_maxdd
2024-11-22,0.034906231210053935,-4.0918168702484,-0.00443135582230661,-0.0051237551994065995,-0.02819134901385172
2024-11-25,0.035588074646329286,-3.588390874214104,-0.00443135582230661,-0.0051237551994065995,-0.028191349013852555
2024-11-26,0.03560134227013768,-3.5578011470391195,-0.00443135582230661,-0.0051237551994065995,-0.028191349013852483
2024-11-27,0.03552028623658444,-3.6141286763054428,-0.00443135582230661,-0.0051237551994065995,-0.02819134901385221
2024-11-28,0.035519147910763396,-3.6076345703451542,-0.00443135582230661,-0.0051237551994065995,-0.02819134901385225
2024-11-29,0.03563838808262152,-3.2940467509987537,-0.00443135582230661,-0.0051237551994065995,-0.02819134901385262
2024-12-02,0.035362245450133896,-3.5433843490614447,-0.00443135582230661,-0.0051237551994065995,-0.028191349013851785
2024-12-03,0.03586326763302954,-3.1875927461707194,-0.00443135582230661,-0.0051237551994065995,-0.02819134901385229
2024-12-04,0.03591770984305017,-3.139902153220281,-0.00443135582230661,-0.0051237551994065995,-0.02819134901385229
2024-12-05,0.035922895882244475,-3.0960809769329276,-0.00443135582230661,-0.0051237551994065995,-0.028191349013852347
2024-12-06,0.035955291908746544,-3.0636879459450546,-0.00443135582230661,-0.0051237551994065995,-0.02819134901385252
2024-12-09,0.03568477542720906,-2.7645947927744583,-0.00443135582230661,-0.0051237551994065995,-0.028191349013851983
2024-12-10,0.035718606338399364,-2.647579408961126,-0.00443135582230661,-0.0051237551994065995,-0.028191349013851934
2024-12-11,0.03557159986953519,-2.7747330246068644,-0.00443135582230661,-0.0051237551994065995,-0.02819134901385236
2024-12-12,0.035661243154435425,-2.8365252273820447,-0.00443135582230661,-0.0051237551994065995,-0.02819134901385257
2024-12-13,0.035302636737846456,-3.127677659698555,-0.00443135582230661,-0.0051237551994065995,-0.02819134901385221
2024-12-16,0.03515452036751942,-3.240635808841152,-0.00443135582230661,-0.0051237551994065995,-0.02819134901385195
2024-12-17,0.03523946297612484,-3.408682903906961,-0.00443135582230661,-0.0051237551994065995,-0.028191349013852257
2024-12-18,0.03527189234342338,-3.499281658557378,-0.00443135582230661,-0.0051237551994065995,-0.028191349013852184
2024-12-19,0.03524516688185097,-3.43446732180137,-0.00443135582230661,-0.0051237551994065995,-0.02819134901385209
2024-12-20,0.036041680000825436,-3.6318998201832318,-0.00443135582230661,-0.0051237551994065995,-0.028191349013852143
2024-12-23,0.035676240226494085,-3.9608839401326668,-0.00443665890574761,-0.0051237551994065995,-0.028191349013852104
2024-12-24,0.03546360517884652,-4.120049407338259,-0.00443665890574761,-0.0051237551994065995,-0.02819134901385186
2024-12-26,0.03542686044933423,-4.2127065362670315,-0.00443665890574761,-0.0051237551994065995,-0.02819134901385211
2024-12-27,0.035430186337877596,-4.178209733964648,-0.00443665890574761,-0.0051237551994065995,-0.028191349013852132
2024-12-30,0.035422751939164825,-4.206770269063315,-0.00443665890574761,-0.0051237551994065995,-0.028191349013852174
